#qubits meas layers istanze average_Fxeb_lin_old sigma_Fxeb_lin_old average_Fxeb_lin sigma_Fxeb_lin average_Fxeb_lin_nozero sigma_Fxeb_lin_nozero average_Fxeb_log sigma_Fxeb_log freqs emp 
8	3000	30	1	4.33802	0	4.33802	0	4.39349	0	0.0703333 0.0563333 0.043 0.0423333 0.033 0.0323333 0.0306667 0.0246667 0.016 0.0196667 0.0183333 0.015 0.014 0.0123333 0.0166667 0.0153333 0.0163333 0.012 0.0116667 0.013 0.0113333 0.0103333 0.012 0.00933333 0.00933333 0.01 0.00866667 0.01 0.00466667 0.007 0.007 0.00933333 0.008 0.00666667 0.006 0.00633333 0.00866667 0.00866667 0.00933333 0.00633333 0.008 0.00633333 0.00866667 0.00633333 0.00833333 0.00833333 0.004 0.005 0.004 0.00633333 0.003 0.00533333 0.00466667 0.00466667 0.00566667 0.00433333 0.00666667 0.00466667 0.005 0.00266667 0.004 0.00366667 0.00366667 0.00466667 0.004 0.004 0.00166667 0.005 0.003 0.00233333 0.004 0.003 0.004 0.00166667 0.00466667 0.00333333 0.003 0.00233333 0.00366667 0.00433333 0.00266667 0.003 0.002 0.003 0.00366667 0.00333333 0.002 0.00233333 0.00166667 0.002 0.00333333 0.00233333 0.00133333 0.00266667 0.00133333 0.00133333 0.00366667 0.00166667 0.00166667 0.00133333 0.003 0.00366667 0.002 0.00166667 0.000333333 0.001 0.00266667 0.00133333 0.00133333 0.001 0.00166667 0.001 0.00133333 0.002 0.00266667 0.00133333 0.003 0.001 0.00266667 0.001 0.00233333 0.000666667 0.00233333 0.001 0.00233333 0.002 0.001 0.000666667 0 0.00133333 0.000666667 0.00133333 0 0.000333333 0.00233333 0.002 0.00133333 0.001 0.000333333 0.001 0.000666667 0.00133333 0.000666667 0.001 0.001 0.001 0.000666667 0.000666667 0.000666667 0.000666667 0.000666667 0.00133333 0.000333333 0.000333333 0.000333333 0.000666667 0.00133333 0.000666667 0.000666667 0.000333333 0.000666667 0.000333333 0.001 0 0.000666667 0.001 0.000333333 0.000666667 0 0 0.000666667 0.000333333 0 0.000333333 0 0.000666667 0.000666667 0.000333333 0 0.000333333 0.000333333 0 0.000333333 0 0 0.000333333 0 0 0.000333333 0 0.000333333 0.000333333 0 0 0 0 0.000333333 0.000333333 0 0 0.000333333 0.000333333 0 0.000333333 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000333333 0 0 0.000333333 0.000666667 0.000333333 0 0 0 0.000333333 0.000333333 0 0 0 0 0 0 0.000666667 0 0 0 0 0 0 0.000333333 0 0 0 0 0 0 0 0 0 
8	3000	30	2	4.02655	0.440475	4.02655	0.440475	4.45902	0.0926743	0.06 0.0506667 0.0433333 0.04 0.034 0.0263333 0.0283333 0.0253333 0.0263333 0.0216667 0.0183333 0.017 0.02 0.0166667 0.0166667 0.0113333 0.0136667 0.016 0.0106667 0.01 0.0113333 0.00866667 0.011 0.011 0.00933333 0.00666667 0.00866667 0.01 0.00633333 0.0106667 0.00566667 0.007 0.008 0.008 0.004 0.00566667 0.00633333 0.00966667 0.007 0.006 0.00733333 0.00333333 0.00533333 0.004 0.00433333 0.00666667 0.00566667 0.00533333 0.00533333 0.00533333 0.00333333 0.00333333 0.00533333 0.00566667 0.00466667 0.00366667 0.00533333 0.00533333 0.00466667 0.00266667 0.003 0.00433333 0.00333333 0.00166667 0.005 0.00466667 0.00466667 0.00366667 0.005 0.00366667 0.00433333 0.002 0.004 0.002 0.004 0.00266667 0.00433333 0.002 0.00233333 0.004 0.00333333 0.000666667 0.00166667 0.00266667 0.00166667 0.00433333 0.00266667 0.003 0.003 0.002 0.00233333 0.00266667 0.002 0.00333333 0.00466667 0.00366667 0.00266667 0.002 0.003 0.00133333 0.001 0.002 0.00166667 0.003 0.00233333 0.00233333 0.00366667 0.002 0.00133333 0.00166667 0.00266667 0.001 0.00166667 0.00266667 0.00333333 0.00166667 0.000666667 0.001 0.00133333 0.00166667 0.000666667 0.00133333 0.00133333 0.002 0.00166667 0.001 0.001 0.00166667 0.001 0.00133333 0.001 0.001 0.00133333 0.001 0.001 0.00133333 0.00133333 0.002 0.001 0.00166667 0.000666667 0.000333333 0.00133333 0.000666667 0.000333333 0.000333333 0.002 0.000666667 0.001 0.001 0.001 0.002 0 0.00166667 0.000666667 0.000666667 0.001 0 0.000666667 0 0 0 0.000333333 0.000333333 0.000333333 0.000666667 0.000666667 0.000333333 0.000333333 0.000666667 0.000666667 0.001 0.000666667 0.001 0.001 0.000666667 0 0.001 0.001 0 0.000333333 0 0 0.000333333 0.000333333 0.000333333 0.001 0.002 0.000333333 0.000333333 0.00133333 0 0.000333333 0 0.000666667 0.000666667 0.000666667 0.000666667 0.000666667 0.000333333 0 0.000333333 0 0.000333333 0.000666667 0.000333333 0.000333333 0.001 0 0 0.000333333 0.000333333 0 0.000333333 0 0.000333333 0.000666667 0.000333333 0.000333333 0 0.000666667 0.000333333 0 0.001 0.000666667 0 0 0 0 0 0 0.000333333 0.000333333 0 0 0 0.001 0 0 0 0.000333333 0 0 0.000333333 0 0.000333333 0 0 0 0 0 0 0.000333333 0 0 0 
8	3000	30	3	3.82538	0.467353	3.82538	0.467353	4.46286	0.0658661	0.0563333 0.0406667 0.0346667 0.0356667 0.0306667 0.0296667 0.0256667 0.024 0.0166667 0.0243333 0.0186667 0.021 0.018 0.0193333 0.019 0.0153333 0.0123333 0.0173333 0.0133333 0.013 0.0143333 0.0136667 0.0133333 0.0143333 0.00666667 0.00833333 0.0126667 0.012 0.012 0.0106667 0.00966667 0.0146667 0.00666667 0.01 0.007 0.005 0.007 0.0106667 0.00466667 0.00633333 0.007 0.007 0.00666667 0.00633333 0.00633333 0.00433333 0.00533333 0.00733333 0.00766667 0.00566667 0.006 0.005 0.00533333 0.00333333 0.00533333 0.005 0.00666667 0.004 0.00533333 0.004 0.00633333 0.00666667 0.00433333 0.002 0.00466667 0.004 0.004 0.003 0.004 0.004 0.00366667 0.00433333 0.00233333 0.001 0.00466667 0.003 0.00433333 0.005 0.00166667 0.004 0.00233333 0.004 0.002 0.00233333 0.00233333 0.00333333 0.003 0.003 0.00233333 0.002 0.001 0.00266667 0.00166667 0.00266667 0.00366667 0.002 0.00266667 0.00366667 0.00266667 0.002 0.00133333 0.00266667 0.00266667 0.00166667 0.003 0.00166667 0.002 0.002 0.00133333 0.00166667 0.001 0.000666667 0.00133333 0.00133333 0.00233333 0.00133333 0.002 0.000666667 0.00166667 0.00133333 0.001 0.00166667 0.000666667 0.00133333 0.00133333 0.00133333 0.000666667 0.000666667 0.00166667 0.000666667 0.000666667 0.000666667 0.00133333 0.000666667 0.00166667 0.000666667 0.001 0.00166667 0.001 0.000333333 0.000333333 0.000666667 0.000333333 0.000333333 0 0.000666667 0.001 0.000333333 0 0.000333333 0.000333333 0.000333333 0.000666667 0.000666667 0.000333333 0 0 0.000333333 0.000333333 0 0.000333333 0.000333333 0.000333333 0 0.000666667 0.000333333 0 0 0 0 0.000333333 0.000333333 0 0 0 0 0 0.000666667 0 0.000666667 0.000333333 0.000666667 0.000333333 0 0.000333333 0 0.000333333 0.000666667 0 0 0.000666667 0 0.001 0 0 0.000333333 0.001 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000333333 0 0.000333333 0.000333333 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000666667 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
8	3000	30	4	3.99755	0.513981	3.99755	0.513981	4.43955	0.0711765	0.068 0.0533333 0.0506667 0.0356667 0.0336667 0.0316667 0.026 0.029 0.0246667 0.0216667 0.0173333 0.0273333 0.014 0.02 0.0163333 0.0153333 0.0163333 0.017 0.0123333 0.0126667 0.0126667 0.00933333 0.0116667 0.0116667 0.0103333 0.00666667 0.0116667 0.0136667 0.0103333 0.007 0.00833333 0.00566667 0.005 0.006 0.007 0.006 0.00733333 0.011 0.00566667 0.00733333 0.00466667 0.00366667 0.00433333 0.00633333 0.004 0.00333333 0.005 0.005 0.00566667 0.003 0.00733333 0.00433333 0.00433333 0.005 0.00466667 0.00566667 0.00433333 0.006 0.00566667 0.004 0.004 0.00366667 0.00333333 0.00333333 0.00366667 0.00266667 0.003 0.00166667 0.004 0.00366667 0.00433333 0.00533333 0.00266667 0.003 0.002 0.00366667 0.002 0.00166667 0.00266667 0.003 0.00433333 0.00166667 0.001 0.00366667 0.00266667 0.002 0.002 0.00233333 0.00266667 0.003 0.000333333 0.00266667 0.00133333 0.00266667 0.00166667 0.00133333 0.00133333 0.001 0.00133333 0.00333333 0.000666667 0.000666667 0.00166667 0.00133333 0.00133333 0.00133333 0.000666667 0.00133333 0.00166667 0.00133333 0.000666667 0.00266667 0.00133333 0.002 0.000666667 0.00166667 0.000666667 0.00166667 0.00266667 0.00133333 0.001 0.00166667 0.000666667 0.00133333 0.001 0.00233333 0.002 0.002 0.001 0.001 0.00133333 0.00133333 0.00233333 0 0.000333333 0.001 0.000666667 0.000333333 0.000333333 0.000333333 0.001 0.001 0.00133333 0.000666667 0.000666667 0.000666667 0.000666667 0.000333333 0.002 0.000333333 0.000333333 0.001 0.000666667 0.000666667 0.000666667 0 0.000333333 0.001 0.000666667 0.000666667 0.000333333 0.000666667 0.000666667 0.000666667 0.000333333 0.000333333 0 0.000333333 0.000333333 0.000333333 0.000333333 0.000666667 0.000666667 0 0.000333333 0 0.000333333 0.001 0 0 0.000333333 0.000333333 0.000333333 0 0.000333333 0.000333333 0 0.000666667 0.000333333 0 0.000333333 0 0 0.000333333 0.000333333 0.000333333 0.000333333 0.001 0.000666667 0.000333333 0 0 0.000333333 0 0.000333333 0.000333333 0 0 0.000333333 0.000333333 0 0 0.000333333 0 0 0 0.000333333 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000333333 0 0 0 0 0 0 0.000333333 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
8	3000	30	5	3.65242	0.890888	3.65242	0.890888	4.50346	0.155645	0.04 0.034 0.0296667 0.031 0.0276667 0.0226667 0.0266667 0.0223333 0.028 0.0206667 0.018 0.0153333 0.0133333 0.0143333 0.0113333 0.0116667 0.0133333 0.0113333 0.0123333 0.0106667 0.009 0.013 0.012 0.008 0.008 0.0123333 0.011 0.012 0.011 0.00733333 0.00666667 0.00966667 0.007 0.00766667 0.00833333 0.00733333 0.007 0.008 0.007 0.007 0.00633333 0.00366667 0.004 0.00666667 0.007 0.00733333 0.00366667 0.00833333 0.00566667 0.00533333 0.00366667 0.00766667 0.007 0.006 0.00633333 0.006 0.00666667 0.00533333 0.004 0.00433333 0.00466667 0.00333333 0.004 0.00366667 0.00366667 0.003 0.00466667 0.00466667 0.00333333 0.00333333 0.00266667 0.00233333 0.00466667 0.00333333 0.00233333 0.00466667 0.004 0.00366667 0.00466667 0.004 0.00433333 0.00366667 0.002 0.004 0.00466667 0.00266667 0.00233333 0.00266667 0.003 0.002 0.00266667 0.00333333 0.003 0.00266667 0.00233333 0.00166667 0.00233333 0.00166667 0.00233333 0.00333333 0.00333333 0.00166667 0.004 0.00133333 0.00233333 0.00333333 0.00433333 0.003 0.00233333 0.00266667 0.00333333 0.00133333 0.00366667 0.001 0.00166667 0.000333333 0.00233333 0.003 0.002 0.001 0.00266667 0.003 0.00166667 0.002 0.00166667 0.00266667 0.002 0.000666667 0.00333333 0.00166667 0.00266667 0.001 0.00266667 0.002 0.00266667 0.00133333 0.00133333 0.00166667 0.00133333 0.001 0.002 0.002 0.00133333 0.002 0.00166667 0.00133333 0.00133333 0.00166667 0.003 0.000333333 0.00166667 0.002 0.001 0.000666667 0 0.000333333 0.001 0.001 0.000666667 0.001 0.00133333 0.00133333 0.000333333 0.000333333 0.001 0.000666667 0.00133333 0.000666667 0.00166667 0.000333333 0.000666667 0.00133333 0.000333333 0.00133333 0 0.00133333 0.000333333 0.000666667 0.000666667 0.00133333 0.000333333 0.001 0 0.00166667 0.001 0.000333333 0.00133333 0.000333333 0 0 0 0.001 0.000666667 0 0.000333333 0.000666667 0 0.001 0.00133333 0.000666667 0 0.000666667 0.000333333 0.000666667 0 0.000333333 0.000666667 0.000333333 0 0.001 0.00166667 0.000333333 0.000666667 0 0 0.001 0.000666667 0.00133333 0 0.000333333 0.000333333 0 0 0.001 0.000333333 0.000333333 0.000666667 0.000333333 0.000333333 0.000333333 0.000333333 0 0.000666667 0.000666667 0 0.000666667 0.000333333 0 0.000333333 0.000333333 0.000333333 0 0 0 0 0 0 0.000333333 0 0.000333333 0 0 0 0 0.000333333 0 
8	3000	30	6	3.33582	1.11192	3.33582	1.11192	4.55365	0.185725	0.03 0.0303333 0.0246667 0.018 0.017 0.0203333 0.0203333 0.0166667 0.0163333 0.0163333 0.0156667 0.013 0.015 0.0136667 0.0136667 0.0163333 0.0113333 0.0143333 0.0126667 0.0106667 0.014 0.0103333 0.009 0.015 0.011 0.00666667 0.009 0.0103333 0.00633333 0.0106667 0.00866667 0.00966667 0.0116667 0.008 0.00933333 0.0116667 0.00933333 0.0126667 0.00566667 0.009 0.00666667 0.009 0.00766667 0.00833333 0.00866667 0.00566667 0.008 0.00966667 0.00733333 0.006 0.005 0.006 0.006 0.00666667 0.00666667 0.008 0.00533333 0.00433333 0.00666667 0.00766667 0.0103333 0.006 0.00533333 0.00566667 0.00666667 0.00733333 0.007 0.00433333 0.008 0.00566667 0.00466667 0.006 0.004 0.00566667 0.00766667 0.00633333 0.005 0.003 0.00166667 0.006 0.005 0.004 0.00433333 0.004 0.00233333 0.003 0.003 0.004 0.004 0.004 0.003 0.00333333 0.00233333 0.00166667 0.00366667 0.00233333 0.00333333 0.00333333 0.00466667 0.002 0.00166667 0.002 0.00266667 0.003 0.00233333 0.003 0.00333333 0.00266667 0.00333333 0.00166667 0.002 0.00233333 0.00333333 0.001 0.00166667 0.00233333 0.00133333 0.00133333 0.00266667 0.000333333 0.001 0.001 0.00333333 0.00166667 0.001 0.00166667 0.000666667 0.003 0.00166667 0.00166667 0.001 0.001 0.001 0.00166667 0.003 0.00133333 0.00133333 0.00133333 0.00166667 0.00133333 0.00133333 0.00133333 0.00166667 0.001 0.001 0.00133333 0.001 0.000333333 0.002 0.002 0.00166667 0.00133333 0.001 0.000666667 0.00133333 0.000666667 0.000666667 0.000333333 0.00133333 0.001 0.00133333 0.001 0 0.000333333 0.001 0.00166667 0.00166667 0.000333333 0.000333333 0.001 0.001 0.000666667 0.000333333 0.000333333 0.000333333 0.000333333 0.000333333 0.001 0.000333333 0.00133333 0.000666667 0 0.001 0.00133333 0.000666667 0.000666667 0.000333333 0.000666667 0.001 0.000666667 0.000333333 0.000333333 0 0 0.000333333 0 0.000666667 0.000666667 0.001 0 0.00166667 0 0 0.000666667 0.000333333 0.001 0.000333333 0.000666667 0.000666667 0 0.000333333 0.000333333 0 0.000333333 0 0 0 0 0 0.000333333 0.000333333 0 0 0 0.000666667 0 0 0 0 0 0 0 0 0 0 0 0 0.000333333 0.000333333 0.000333333 0.000333333 0 0 0 0.000333333 0 0 0 0 0 0 0 0 0 0 0 
8	3000	30	7	3.67724	1.35877	3.67724	1.35877	4.50399	0.214493	0.093 0.0606667 0.051 0.041 0.0353333 0.0253333 0.0286667 0.0323333 0.0253333 0.0303333 0.0246667 0.015 0.0186667 0.0183333 0.012 0.0173333 0.012 0.013 0.0106667 0.0176667 0.01 0.013 0.0126667 0.0106667 0.00866667 0.009 0.0133333 0.00933333 0.0106667 0.008 0.008 0.00633333 0.00733333 0.00966667 0.00666667 0.00733333 0.00833333 0.00666667 0.00333333 0.00666667 0.00933333 0.00733333 0.00533333 0.00666667 0.00566667 0.005 0.005 0.00433333 0.00566667 0.003 0.006 0.00433333 0.00433333 0.00533333 0.00333333 0.003 0.00366667 0.003 0.00233333 0.00366667 0.00233333 0.00266667 0.004 0.002 0.00333333 0.002 0.00466667 0.00433333 0.00366667 0.00233333 0.00233333 0.004 0.00133333 0.002 0.002 0.000666667 0.00133333 0.00133333 0.00166667 0.00166667 0.00366667 0.00366667 0.003 0.002 0.002 0.002 0.00166667 0.00133333 0.00266667 0.00166667 0.001 0.000666667 0.00266667 0.00266667 0.00166667 0.003 0.001 0.001 0.000666667 0.000666667 0.001 0.001 0.00266667 0.00166667 0.000666667 0.00166667 0.00133333 0.001 0.002 0.00133333 0.00133333 0.000666667 0.000333333 0.000666667 0.000666667 0.000666667 0.000666667 0.00166667 0.000666667 0.000333333 0.000666667 0.000333333 0.001 0.000333333 0 0.001 0.000666667 0.000333333 0.00166667 0.001 0.001 0.000666667 0.000333333 0.001 0.000333333 0.000666667 0.00166667 0.000333333 0 0 0.000666667 0.000333333 0.000333333 0.001 0.000666667 0.000333333 0.000333333 0 0 0.000666667 0.000666667 0.000333333 0.000666667 0.000333333 0.000666667 0.000666667 0.000333333 0.000666667 0 0 0.000333333 0.000666667 0.000333333 0.000333333 0.000333333 0.000666667 0.000666667 0 0.000333333 0.000333333 0 0 0.001 0 0.000333333 0.000333333 0.001 0.000333333 0 0.000333333 0 0 0.000333333 0 0 0.000666667 0.000333333 0 0 0 0 0.000333333 0.000666667 0 0 0.000333333 0 0.000666667 0 0 0 0 0.000333333 0.000666667 0 0 0 0 0.000333333 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000333333 0 0 0 0.000333333 0 0 0 0 0 0.000333333 0 0 0 0 0 0 0.000333333 0 0 0 0 0 0 0 0 0 0 0 0.000333333 0 
8	3000	30	8	3.85199	1.3516	3.85199	1.3516	4.46374	0.228895	0.07 0.052 0.0616667 0.0326667 0.04 0.026 0.0286667 0.027 0.032 0.0243333 0.0166667 0.0173333 0.0173333 0.0216667 0.0163333 0.0133333 0.013 0.0106667 0.0116667 0.0206667 0.0153333 0.01 0.0146667 0.015 0.0103333 0.00966667 0.0126667 0.0126667 0.0103333 0.01 0.00966667 0.00833333 0.00733333 0.00633333 0.00866667 0.00866667 0.007 0.00533333 0.008 0.00866667 0.007 0.006 0.00633333 0.00533333 0.00533333 0.00533333 0.00466667 0.007 0.004 0.00633333 0.00366667 0.004 0.00566667 0.00466667 0.00566667 0.00333333 0.003 0.00333333 0.00366667 0.00366667 0.004 0.00433333 0.003 0.00266667 0.00366667 0.00433333 0.004 0.00333333 0.00233333 0.002 0.003 0.002 0.00266667 0.00333333 0.00333333 0.00266667 0.00233333 0.00466667 0.00233333 0.002 0.00233333 0.00133333 0.00233333 0.00133333 0.00233333 0.00133333 0.002 0.000666667 0.00166667 0.00266667 0.00133333 0.00133333 0.00133333 0.002 0.003 0.003 0.002 0.00166667 0.000333333 0.00266667 0.00266667 0.00166667 0.00133333 0.001 0.001 0.002 0.001 0.00133333 0.000666667 0.000333333 0.000666667 0.00166667 0.001 0.001 0.00133333 0.000333333 0 0.000666667 0.000666667 0.002 0 0.000666667 0.000666667 0.000333333 0.00133333 0.00233333 0 0.000333333 0.00166667 0.000666667 0 0.000666667 0 0.000666667 0.001 0.000333333 0.000333333 0.00166667 0.000333333 0 0 0.00133333 0.000333333 0 0.00133333 0.000666667 0.000333333 0 0.001 0.000333333 0.000666667 0.000333333 0.000666667 0 0 0.000333333 0 0 0 0 0.000666667 0 0 0.000333333 0 0.00133333 0.000333333 0 0 0 0.000333333 0.000666667 0.000333333 0.000333333 0.000333333 0.000333333 0 0 0 0.000333333 0.000333333 0 0 0 0 0.000333333 0 0 0 0 0.000333333 0 0 0 0 0 0 0.000333333 0 0 0 0 0.000333333 0 0.000333333 0 0 0 0.000333333 0 0 0.000333333 0 0.000333333 0 0 0 0 0.000333333 0 0 0.000333333 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
8	3000	30	9	3.82132	1.26765	3.82132	1.26765	4.46144	0.214223	0.0593333 0.0373333 0.0436667 0.0296667 0.031 0.031 0.0243333 0.023 0.0206667 0.0153333 0.0166667 0.019 0.0193333 0.0173333 0.0133333 0.015 0.0163333 0.014 0.0163333 0.0176667 0.0146667 0.0143333 0.014 0.0123333 0.0116667 0.013 0.0113333 0.0103333 0.00766667 0.00866667 0.00566667 0.0103333 0.00866667 0.006 0.005 0.00866667 0.009 0.007 0.00833333 0.00966667 0.007 0.00766667 0.0106667 0.0103333 0.003 0.00833333 0.00633333 0.00633333 0.006 0.004 0.00833333 0.005 0.007 0.00466667 0.006 0.00433333 0.00333333 0.002 0.00133333 0.00566667 0.00433333 0.00433333 0.00433333 0.00433333 0.004 0.00266667 0.003 0.00366667 0.005 0.00533333 0.00266667 0.00266667 0.00166667 0.004 0.00333333 0.00166667 0.003 0.00533333 0.00666667 0.002 0.00233333 0.003 0.00166667 0.00133333 0.00366667 0.002 0.00166667 0.00366667 0.002 0.00233333 0.00266667 0.00166667 0.00133333 0.003 0.00233333 0.001 0.00266667 0.000666667 0.00233333 0.00166667 0.00166667 0.00166667 0.00333333 0.003 0.002 0.001 0.001 0.00133333 0.00133333 0.000333333 0.002 0.002 0.000666667 0.00166667 0.000666667 0.001 0.00166667 0.001 0 0.001 0.00133333 0.001 0.001 0.00133333 0.00133333 0.00166667 0.001 0.00133333 0.002 0.001 0.001 0.000333333 0.001 0.001 0.00133333 0.001 0.00166667 0.000333333 0.001 0.00166667 0.000333333 0 0.000666667 0.00133333 0 0.00166667 0.000333333 0.001 0.001 0.000666667 0.00166667 0.000666667 0.000666667 0.000666667 0.000333333 0.000333333 0.000333333 0.001 0 0.000666667 0.000333333 0 0.001 0.001 0.000333333 0.00133333 0.000666667 0.000333333 0.000333333 0 0.000333333 0.000333333 0 0.000333333 0.000666667 0 0.000666667 0 0.000666667 0.00133333 0.000333333 0.000333333 0.00133333 0.000333333 0 0 0 0 0.000333333 0 0 0 0.000333333 0.000666667 0 0 0 0 0.000333333 0.000666667 0.000333333 0 0 0.000333333 0.000666667 0.000666667 0.000333333 0 0.000333333 0 0.000666667 0.000333333 0 0 0.001 0.000333333 0.000333333 0.000333333 0.000333333 0 0 0 0.000333333 0.000666667 0.000666667 0 0 0 0.001 0 0 0 0 0 0.000666667 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000333333 0 0 0 0 0 0 
8	3000	30	10	3.58851	1.40372	3.58851	1.40372	4.51153	0.256662	0.0353333 0.0213333 0.024 0.0206667 0.0183333 0.015 0.021 0.018 0.0163333 0.02 0.015 0.0146667 0.0166667 0.00833333 0.013 0.012 0.0106667 0.0116667 0.011 0.009 0.009 0.00866667 0.0103333 0.0103333 0.0103333 0.009 0.00833333 0.0123333 0.00666667 0.009 0.009 0.006 0.0103333 0.00966667 0.00966667 0.006 0.00866667 0.007 0.00866667 0.00966667 0.00833333 0.00733333 0.008 0.00766667 0.00566667 0.00733333 0.00766667 0.00633333 0.00833333 0.00433333 0.00566667 0.00766667 0.004 0.00533333 0.004 0.00933333 0.005 0.00566667 0.00466667 0.00433333 0.003 0.00666667 0.00433333 0.00466667 0.005 0.005 0.00633333 0.004 0.00466667 0.003 0.006 0.00433333 0.00366667 0.00366667 0.003 0.00233333 0.00366667 0.00233333 0.004 0.00433333 0.00233333 0.006 0.00366667 0.005 0.004 0.005 0.00533333 0.004 0.005 0.00433333 0.00366667 0.00333333 0.00266667 0.00333333 0.00233333 0.005 0.00466667 0.00366667 0.00333333 0.003 0.002 0.003 0.00266667 0.00266667 0.00433333 0.005 0.00233333 0.00166667 0.00333333 0.00466667 0.003 0.00433333 0.00266667 0.00366667 0.00266667 0.003 0.00233333 0.00233333 0.003 0.00466667 0.00133333 0.002 0.00233333 0.00366667 0.003 0.00266667 0.00266667 0.00133333 0.002 0.002 0.00433333 0.000333333 0.00233333 0.003 0.00133333 0.00166667 0.002 0.00266667 0.002 0.00133333 0.00233333 0.00133333 0.001 0.00266667 0.00266667 0.001 0.002 0.000666667 0.00266667 0.00233333 0.00233333 0.00266667 0.00266667 0.002 0.00133333 0.00166667 0.00133333 0.00166667 0.002 0.001 0.00133333 0.00166667 0.001 0.001 0.00133333 0.001 0.00133333 0.00133333 0.000333333 0.00166667 0.002 0.002 0.000333333 0.00133333 0.001 0.000333333 0.001 0.000666667 0.001 0.002 0.00133333 0.00166667 0.000333333 0.00133333 0.001 0.00133333 0 0.001 0.000666667 0.000333333 0 0.00166667 0.001 0.000666667 0.000666667 0 0.000333333 0.000333333 0.000666667 0 0.000333333 0 0.000333333 0.00133333 0.00233333 0.00133333 0.000666667 0.000333333 0.001 0.000333333 0.000666667 0.000333333 0.000666667 0.000666667 0.000333333 0.000666667 0.000333333 0.000333333 0.000333333 0.000666667 0 0.000666667 0 0 0.000666667 0.000333333 0.000666667 0 0 0.000666667 0 0 0 0 0 0 0 0 0 0 0 0.000333333 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
